"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,7,11,6,"MQ",3084,"N518MQ","ORD","DSM",1333,1331,-2,13,1344,80,66,48,299,1432,5,1453,1437,-16,0,0,"",NA,NA,NA,NA,NA
2015,8,18,2,"AA",1216,"N4XEAA","ORD","EWR",1535,1529,-6,15,1544,127,125,101,719,1825,9,1842,1834,-8,0,0,"",NA,NA,NA,NA,NA
2015,11,13,5,"WN",3653,"N8637A","MDW","PHX",630,628,-2,12,640,240,228,210,1444,910,6,930,916,-14,0,0,"",NA,NA,NA,NA,NA
2015,8,12,3,"WN",3171,"N366SW","OAK","PDX",900,900,0,7,907,100,80,70,543,1017,3,1040,1020,-20,0,0,"",NA,NA,NA,NA,NA
2015,5,1,5,"US",850,"N744P","CLT","BNA",1135,1132,-3,17,1149,83,78,53,328,1142,8,1158,1150,-8,0,0,"",NA,NA,NA,NA,NA
2015,7,12,7,"DL",8,"N927DA","MIA","ATL",1745,1744,-1,20,1804,135,111,85,594,1929,6,2000,1935,-25,0,0,"",NA,NA,NA,NA,NA
2015,5,13,3,"DL",1427,"N808DN","ATL","FLL",2140,2148,8,14,2202,111,99,82,581,2324,3,2331,2327,-4,0,0,"",NA,NA,NA,NA,NA
2015,2,5,4,"AA",1092,"N3GUAA","DFW","PHL",1650,1652,2,21,1713,180,194,167,1303,2100,6,2050,2106,16,0,0,"",16,0,0,0,0
2015,6,8,1,"WN",901,"N752SW","MDW","DEN",940,936,-4,9,945,150,150,122,895,1047,19,1110,1106,-4,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"OO",5269,"N728SK","IAH","TUS",1747,1742,-5,22,1804,164,151,124,936,1908,5,1931,1913,-18,0,0,"",NA,NA,NA,NA,NA
2015,9,10,4,"DL",2639,"N343NB","ATL","HOU",1905,2031,86,17,2048,131,124,101,696,2129,6,2016,2135,79,0,0,"",0,0,0,0,79
2015,8,2,7,"DL",2231,"N998DL","DTW","LGA",1351,1504,73,22,1526,103,109,79,502,1645,8,1534,1653,79,0,0,"",6,0,0,73,0
2015,11,21,6,"DL",472,"N702TW","JFK","LAX",700,816,76,17,833,400,360,328,2475,1101,15,1040,1116,36,0,0,"",0,0,36,0,0
2015,9,2,3,"DL",637,"N3735D","SLC","LAX",1650,1700,10,20,1720,119,117,89,590,1749,8,1749,1757,8,0,0,"",NA,NA,NA,NA,NA
2015,6,17,3,"DL",1771,"N301NB","MEM","ATL",1035,1053,18,9,1102,90,64,50,332,1252,5,1305,1257,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"F9",1365,"N906FR","PHX","SFO",1600,1552,-8,11,1603,123,113,97,651,1740,5,1803,1745,-18,0,0,"",NA,NA,NA,NA,NA
2015,11,6,5,"DL",2761,"N955AT","SFO","LAX",1100,1057,-3,11,1108,85,85,57,337,1205,17,1225,1222,-3,0,0,"",NA,NA,NA,NA,NA
2015,1,15,4,"B6",616,"N943JB","SFO","JFK",1435,1434,-1,12,1446,324,317,299,2586,2245,6,2259,2251,-8,0,0,"",NA,NA,NA,NA,NA
2015,3,29,7,"WN",144,"N251WN","ATL","MDW",815,814,-1,18,832,115,121,99,591,911,4,910,915,5,0,0,"",NA,NA,NA,NA,NA
2015,3,28,6,"B6",65,"N827JB","JFK","ABQ",2000,2116,76,14,2130,308,251,228,1826,2318,9,2308,2327,19,0,0,"",0,0,19,0,0
2015,5,10,7,"OO",5253,"N710SK","ABQ","IAH",1438,1438,0,25,1503,125,144,113,744,1756,6,1743,1802,19,0,0,"",19,0,0,0,0
2015,1,7,3,"UA",1636,"N75425","LAX","EWR",2045,2049,4,9,2058,313,300,282,2454,440,9,458,449,-9,0,0,"",NA,NA,NA,NA,NA
2015,7,17,5,"WN",785,"N8600F","MDW","DAL",2135,2244,69,8,2252,135,118,104,793,36,6,2350,42,52,0,0,"",0,0,52,0,0
2015,1,7,3,"WN",4251,"N719SW","PIT","LAS",705,705,0,28,733,310,314,282,1910,915,4,915,919,4,0,0,"",NA,NA,NA,NA,NA
2015,6,24,3,"US",1942,"N837AW","CLT","BUF",925,925,0,9,934,99,87,75,546,1049,3,1104,1052,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,27,7,"VX",34,"N842VA","SFO","JFK",2315,2311,-4,10,2321,335,322,302,2586,723,10,750,733,-17,0,0,"",NA,NA,NA,NA,NA
2015,6,26,5,"US",2135,"N949UW","LGA","DCA",1400,1354,-6,34,1428,81,80,43,214,1511,3,1521,1514,-7,0,0,"",NA,NA,NA,NA,NA
2015,6,13,6,"DL",2245,"N533US","RSW","MSP",1414,1405,-9,9,1414,211,189,177,1416,1611,3,1645,1614,-31,0,0,"",NA,NA,NA,NA,NA
2015,8,20,4,"DL",2144,"N891AT","DTW","DCA",1725,1823,58,122,2025,89,191,63,405,2128,6,1854,2134,160,0,0,"",160,0,0,0,0
